C.D.S.  -  SIMBAD4 rel 1.7  -  2021.02.27CET22:50:48

NGC  5139
---------

Number of objects : 7684

 #  |dist(asec)|prob. |     link ref      |     link      |            identifier             |typ|       coord1 (ICRS,J2000/2000)        |Mag U |Mag B |Mag V |Mag R |Mag I |  spec. type   |#bib|#not
    |          |member|                   |    comment    |                                   |   |                                       |      |      |      |      |      |               |    |    
137 |    526.03|   100|2010ApJ...722.1373J|B              |2MASS J13270960-4720514            |RG*|13 27 09.6099093343 -47 20 51.402432986|14.27 |12.99 |12.00 |     ~|     ~|~              |  41|   0
138 |    593.48|   100|2000A&A...360..472V|B              |2MASS J13272594-4736121            |RG*|13 27 25.9547978764 -47 36 12.027164153|     ~|13.33 |12.04 |     ~|     ~|~              |  13|   0
139 |    593.48|   100|2007MNRAS.382.1353V|S              |2MASS J13272594-4736121            |RG*|13 27 25.9547978764 -47 36 12.027164153|     ~|13.33 |12.04 |     ~|     ~|~              |  13|   0
140 |    593.48|   100|2010ApJ...722.1373J|B              |2MASS J13272594-4736121            |RG*|13 27 25.9547978764 -47 36 12.027164153|     ~|13.33 |12.04 |     ~|     ~|~              |  13|   0
141 |    527.00|    90|2007ApJ...661L.155P|S              |2MASS J13273242-4733078            |RG*|13 27 32.4322197786 -47 33 07.798438968|14.44 |13.26 |12.07 |     ~|10.343|~              |  17|   0
142 |    527.00|   100|2000A&A...360..472V|B              |2MASS J13273242-4733078            |RG*|13 27 32.4322197786 -47 33 07.798438968|14.44 |13.26 |12.07 |     ~|10.343|~              |  17|   0
143 |    527.00|   100|2007MNRAS.382.1353V|S              |2MASS J13273242-4733078            |RG*|13 27 32.4322197786 -47 33 07.798438968|14.44 |13.26 |12.07 |     ~|10.343|~              |  17|   0
144 |    527.00|   100|2010ApJ...722.1373J|B              |2MASS J13273242-4733078            |RG*|13 27 32.4322197786 -47 33 07.798438968|14.44 |13.26 |12.07 |     ~|10.343|~              |  17|   0
145 |    627.89|    90|2007ApJ...661L.155P|S              |2MASS J13273702-4722328            |RG*|13 27 37.0355219162 -47 22 32.850735777|14.81 |13.380|11.935|     ~|10.516|~              |  12|   0
146 |    627.89|   100|2007MNRAS.382.1353V|S              |2MASS J13273702-4722328            |RG*|13 27 37.0355219162 -47 22 32.850735777|14.81 |13.380|11.935|     ~|10.516|~              |  12|   0
147 |    627.89|   100|2010ApJ...722.1373J|B              |2MASS J13273702-4722328            |RG*|13 27 37.0355219162 -47 22 32.850735777|14.81 |13.380|11.935|     ~|10.516|~              |  12|   0
148 |    539.68|   100|2007MNRAS.382.1353V|S              |NGC 5139 73                        |RB?|13 27 39.9915710268 -47 27 31.404605518|     ~|13.23 |11.61 |     ~|     ~|~              |  12|   0
149 |    539.68|   100|2010ApJ...722.1373J|B              |NGC 5139 73                        |RB?|13 27 39.9915710268 -47 27 31.404605518|     ~|13.23 |11.61 |     ~|     ~|~              |  12|   0
150 |    880.65|   100|2007MNRAS.382.1353V|S              |NGC 5139 96                        |RB?|13 27 54.7175675666 -47 19 32.224908469|     ~|13.27 |11.72 |     ~|     ~|~              |  16|   0
151 |    880.65|   100|2010ApJ...722.1373J|B              |NGC 5139 96                        |RB?|13 27 54.7175675666 -47 19 32.224908469|     ~|13.27 |11.72 |     ~|     ~|~              |  16|   0
152 |    224.67|    90|2007ApJ...661L.155P|S              |NGC 5139 35                        |RB?|13 26 25.1215771517 -47 28 50.190585930|     ~|13.039|11.419|     ~| 9.822|~              |  12|   0
153 |    224.67|   100|2010ApJ...722.1373J|B              |NGC 5139 35                        |RB?|13 26 25.1215771517 -47 28 50.190585930|     ~|13.039|11.419|     ~| 9.822|~              |  12|   0
154 |    219.99|   100|2007MNRAS.382.1353V|S              |2MASS J13262557-4728479            |RG*|13 26 25.5807714263 -47 28 47.977928486|16.00 |13.230|11.605|     ~|     ~|~              |  13|   0
155 |    219.99|   100|2010ApJ...722.1373J|B              |2MASS J13262557-4728479            |RG*|13 26 25.5807714263 -47 28 47.977928486|16.00 |13.230|11.605|     ~|     ~|~              |  13|   0
156 |    179.76|    90|2007ApJ...661L.155P|S              |NGC 5139 101                       |RB?|13 26 32.1592954105 -47 27 12.267181000|     ~|13.275|11.852|     ~|10.617|~              |  16|   0
157 |    179.76|   100|2001A&A...373..159C|B              |NGC 5139 101                       |RB?|13 26 32.1592954105 -47 27 12.267181000|     ~|13.275|11.852|     ~|10.617|~              |  16|   0
158 |    179.76|   100|2010ApJ...722.1373J|B              |NGC 5139 101                       |RB?|13 26 32.1592954105 -47 27 12.267181000|     ~|13.275|11.852|     ~|10.617|~              |  16|   0
159 |    163.12|    76|2009A&A...493..959B|B              |2MASS J13263680-4730499            |RG*|13 26 36.8084818815 -47 30 49.984861981|15.387|13.579|12.109|11.059|10.297|~              |  13|   0
160 |    163.12|    90|2007ApJ...661L.155P|S              |2MASS J13263680-4730499            |RG*|13 26 36.8084818815 -47 30 49.984861981|15.387|13.579|12.109|11.059|10.297|~              |  13|   0
161 |    163.12|   100|2007MNRAS.382.1353V|S              |2MASS J13263680-4730499            |RG*|13 26 36.8084818815 -47 30 49.984861981|15.387|13.579|12.109|11.059|10.297|~              |  13|   0
162 |    163.12|   100|2010ApJ...722.1373J|B              |2MASS J13263680-4730499            |RG*|13 26 36.8084818815 -47 30 49.984861981|15.387|13.579|12.109|11.059|10.297|~              |  13|   0
163 |    102.78|    90|2007ApJ...661L.155P|S              |2MASS J13263724-4728311            |RG*|13 26 37.2505502415 -47 28 31.084609418|     ~|13.222|11.875|     ~|10.489|~              |   5|   0
164 |    102.78|   100|2010ApJ...722.1373J|B              |2MASS J13263724-4728311            |RG*|13 26 37.2505502415 -47 28 31.084609418|     ~|13.222|11.875|     ~|10.489|~              |   5|   0
165 |    102.78|   100|2011ApJ...731...64M|B              |2MASS J13263724-4728311            |RG*|13 26 37.2505502415 -47 28 31.084609418|     ~|13.222|11.875|     ~|10.489|~              |   5|   0
166 |    202.80|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 50133            |RB?|13 26 41.2672219438 -47 31 59.534987168|     ~|13.125|11.601|     ~|10.187|~              |   5|   0
167 |    202.80|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 50133            |RB?|13 26 41.2672219438 -47 31 59.534987168|     ~|13.125|11.601|     ~|10.187|~              |   5|   0
168 |    133.85|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 LEID 38149            |RB?|13 26 43.0713769708 -47 26 39.240542809|     ~|13.370|11.762|     ~|10.299|~              |   6|   0
169 |    133.85|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 LEID 38149            |RB?|13 26 43.0713769708 -47 26 39.240542809|     ~|13.370|11.762|     ~|10.299|~              |   6|   0
170 |    123.04|    90|2007ApJ...661L.155P|S              |Cl* NGC 5139 L 1518                |RB?|13 26 45.8531993115 -47 26 43.915071179|     ~|13.204|11.799|     ~|10.329|~              |   4|   0
171 |    123.04|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 L 1518                |RB?|13 26 45.8531993115 -47 26 43.915071179|     ~|13.204|11.799|     ~|10.329|~              |   4|   0
172 |     16.18|    90|2007ApJ...661L.155P|S              |2MASS J13264611-4728571            |RG*|13 26 46.112 -47 28 57.12              |     ~|13.095|11.612|     ~|10.193|~              |   4|   0
173 |     16.18|   100|2010ApJ...722.1373J|B              |2MASS J13264611-4728571            |RG*|13 26 46.112 -47 28 57.12              |     ~|13.095|11.612|     ~|10.193|~              |   4|   0
174 |     16.18|   100|2011ApJ...731...64M|B              |2MASS J13264611-4728571            |RG*|13 26 46.112 -47 28 57.12              |     ~|13.095|11.612|     ~|10.193|~              |   4|   0
175 |    179.90|   100|2007MNRAS.382.1353V|S              |2MASS J13264804-4731457            |RG*|13 26 48.0560001573 -47 31 45.823102038|14.64 |13.200|11.753|     ~|     ~|~              |   7|   0
176 |    179.90|   100|2010ApJ...722.1373J|B              |2MASS J13264804-4731457            |RG*|13 26 48.0560001573 -47 31 45.823102038|14.64 |13.200|11.753|     ~|     ~|~              |   7|   0
177 |     85.16|    90|2007ApJ...661L.155P|S              |2MASS J13264839-4730104            |RG*|13 26 48.4110575748 -47 30 10.487802532|14.64 |12.750|11.357|     ~|10.098|~              |   9|   0
178 |     85.16|   100|2007MNRAS.382.1353V|S              |2MASS J13264839-4730104            |RG*|13 26 48.4110575748 -47 30 10.487802532|14.64 |12.750|11.357|     ~|10.098|~              |   9|   0
179 |     85.16|   100|2010ApJ...722.1373J|B              |2MASS J13264839-4730104            |RG*|13 26 48.4110575748 -47 30 10.487802532|14.64 |12.750|11.357|     ~|10.098|~              |   9|   0
180 |    196.09|    90|2007ApJ...661L.155P|S              |2MASS J13264968-4725315            |RG*|13 26 49.686 -47 25 31.53              |14.31 |12.990|11.647|     ~|10.438|~              |   8|   0
181 |    196.09|   100|2007MNRAS.382.1353V|S              |2MASS J13264968-4725315            |RG*|13 26 49.686 -47 25 31.53              |14.31 |12.990|11.647|     ~|10.438|~              |   8|   0
182 |    196.09|   100|2010ApJ...722.1373J|B              |2MASS J13264968-4725315            |RG*|13 26 49.686 -47 25 31.53              |14.31 |12.990|11.647|     ~|10.438|~              |   8|   0
183 |    196.09|   100|2011ApJ...731...64M|B              |2MASS J13264968-4725315            |RG*|13 26 49.686 -47 25 31.53              |14.31 |12.990|11.647|     ~|10.438|~              |   8|   0
184 |     56.47|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 L 2053                |RB?|13 26 52.4842708312 -47 29 06.243010827|     ~|13.099|11.823|     ~|     ~|~              |   2|   0
185 |    121.39|   100|2010ApJ...722.1373J|B              |Cl* NGC 5139 L 2110                |RB?|13 26 53.2028313444 -47 27 00.609330885|     ~|13.084|11.598|     ~|     ~|~              |   3|   0
186 |     87.01|    90|2007ApJ...661L.155P|S              |2MASS J13265526-4728144            |RG*|13 26 55.2757565141 -47 28 14.500076570|     ~|13.376|11.90 |     ~|10.453|~              |   3|   0
187 |     87.01|   100|2011ApJ...731...64M|B              |2MASS J13265526-4728144            |RG*|13 26 55.2757565141 -47 28 14.500076570|     ~|13.376|11.90 |     ~|10.453|~              |   3|   0
188 |    148.54|   100|2010ApJ...722.1373J|B              |NGC 5139 41                        |RB?|13 26 56.6370163690 -47 30 40.427459647|     ~|13.066|11.583|     ~|     ~|~              |   8|   0
189 |    129.21|   100|2007MNRAS.382.1353V|S              |2MASS J13265927-4728027            |RG*|13 26 59.2872302237 -47 28 02.800668140|14.87 |13.230|11.623|     ~|     ~|~              |   5|   0
190 |    129.21|   100|2010ApJ...722.1373J|B              |2MASS J13265927-4728027            |RG*|13 26 59.2872302237 -47 28 02.800668140|14.87 |13.230|11.623|     ~|     ~|~              |   5|   0
191 |    281.04|   100|2007MNRAS.382.1353V|S              |2MASS J13270647-4725233            |RG*|13 27 06.4772248111 -47 25 23.446930678|14.64 |12.960|11.471|     ~|     ~|~              |  10|   0
192 |    281.04|   100|2010ApJ...722.1373J|B              |2MASS J13270647-4725233            |RG*|13 27 06.4772248111 -47 25 23.446930678|14.64 |12.960|11.471|     ~|     ~|~              |  10|   0
193 |    248.17|   100|2007MNRAS.382.1353V|S              |NGC 5139 5204                      |*  |13 26 56.07 -47 24 54.5                |     ~|14.720|14.664|     ~|     ~|~              |   3|   0
194 |    269.73|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 41447            |*  |13 27 13.50 -47 28 00.5                |     ~|16.110|15.956|     ~|     ~|~              |   2|   0
195 |    160.75|   100|2018A&A...618A.134M|B              |Cl* NGC 5139 L 469                 |RG*|13 26 31.8 -47 29 21                   |     ~|16.041|15.101|     ~|14.009|~              |   2|   0
196 |    110.21|    90|2007ApJ...661L.155P|S              |NGC 5139 8025                      |RB?|13 26 37.5130953384 -47 29 34.530639654|     ~|13.116|11.736|     ~|10.279|~              |   4|   0
197 |    110.21|   100|2010ApJ...722.1373J|B              |NGC 5139 8025                      |RB?|13 26 37.5130953384 -47 29 34.530639654|     ~|13.116|11.736|     ~|10.279|~              |   4|   0
198 |     35.50|   100|2010ApJ...722.1373J|B              |NGC 5139 8001                      |RB?|13 26 44.3309039566 -47 29 05.235391698|     ~|13.159|11.629|     ~|     ~|~              |   4|   0
199 |    105.57|   100|2010ApJ...722.1373J|B              |NGC 5139 8064                      |RB?|13 26 47.5735361513 -47 27 00.575731707|     ~|13.277|11.806|     ~|     ~|~              |   4|   0
200 |    243.35|   100|2010ApJ...722.1373J|B              |NGC 5139 45                        |RB?|13 26 48.8359069277 -47 24 43.257954512|     ~|12.980|11.483|     ~|     ~|~              |   7|   0
201 |    524.09|    99|2009A&A...493..959B|B              |Cl* NGC 5139 LEID 32029            |Ce*|13 26 05.1727519478 -47 23 42.531920102|11.483|12.017|11.432|11.014|10.165|~              |  44|   0
202 |    524.09|   100|2001A&A...373..159C|B              |Cl* NGC 5139 LEID 32029            |Ce*|13 26 05.1727519478 -47 23 42.531920102|11.483|12.017|11.432|11.014|10.165|~              |  44|   0
203 |    524.09|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 32029            |Ce*|13 26 05.1727519478 -47 23 42.531920102|11.483|12.017|11.432|11.014|10.165|~              |  44|   0
204 |    203.34|    62|2009A&A...493..959B|B              |Cl* NGC 5139 LEID 43105            |Ce*|13 26 27.2228311186 -47 28 47.604828256|12.593|12.643|11.892|11.350|10.857|~              |  27|   0
205 |    203.34|   100|2001A&A...373..159C|B              |Cl* NGC 5139 LEID 43105            |Ce*|13 26 27.2228311186 -47 28 47.604828256|12.593|12.643|11.892|11.350|10.857|~              |  27|   0
206 |    203.34|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 LEID 43105            |Ce*|13 26 27.2228311186 -47 28 47.604828256|12.593|12.643|11.892|11.350|10.857|~              |  27|   0
207 |    197.45|    97|2009A&A...493..959B|B              |Cl* NGC 5139 BPB 181199            |RR*|13 26 28.063 -47 29 18.31              |14.901|15.086|14.269|     ~|13.757|~              |  12|   0
208 |    176.88|    99|2009A&A...493..959B|B              |Cl* NGC 5139 SAW V136              |RR*|13 26 31.0639557609 -47 27 40.907192409|15.121|14.729|14.437|14.304|13.898|~              |  17|   0
209 |    176.88|   100|2007MNRAS.382.1353V|S              |Cl* NGC 5139 SAW V136              |RR*|13 26 31.0639557609 -47 27 40.907192409|15.121|14.729|14.437|14.304|13.898|~              |  17|   0
210 |    189.31|    99|2009A&A...493..959B|B              |Cl* NGC 5139 BPB 225149            |RR*|13 26 31.519 -47 27 04.64              |15.246|14.829|14.598|14.457|14.089|~              |  16|   0
211 |     77.54|   100|2009A&A...493..959B|B              |Cl* NGC 5139 SAW V141              |RR*|13 26 40.8624159104 -47 29 28.304293061|15.109|15.012|14.669|14.350|13.893|~              |  13|   0
212 |     47.24|    65|2009A&A...493..959B|B              |Cl* NGC 5139 SAW V142              |RR*|13 26 42.6304169695 -47 28 43.043980608|15.415|15.137|14.635|     ~|14.103|~              |   7|   0
213 |     90.60|    90|2009A&A...493..959B|B              |Cl* NGC 5139 BPB 217472            |RR*|13 26 42.588 -47 27 29.00              |14.912|14.746|14.562|     ~|13.694|~              |   9|   0
214 |     70.36|    72|2009A&A...493..959B|B              |Cl* NGC 5139 SAW V146              |RR*|13 26 52.841 -47 29 28.20              |15.330|15.271|14.570|14.258|13.885|~              |   8|   0
215 |    323.78|    97|2009A&A...493..959B|B              |Cl* NGC 5139 BPB 143269            |RR*|13 27 15.889 -47 31 10.24              |15.088|14.958|14.433|     ~|13.872|~              |  12|   0
216 |    690.06|   100|2009A&A...493..959B|B              |Cl* NGC 5139 SAW V150              |RR*|13 27 40.2375620897 -47 36 00.394164124|14.770|14.731|14.128|13.892|13.510|~              |  16|   0
217 |    192.82|    96|2009A&A...493..959B|B              |Cl* NGC 5139 SAW V154              |RR*|13 27 03.113 -47 30 33.02              |15.042|14.877|14.583|14.395|14.064|~              |  10|   0
218 |     88.82|    98|2009A&A...493..959B|B              |Cl* NGC 5139 BPB 221081            |RR*|13 26 46.459 -47 27 17.67              |15.153|15.094|14.553|14.513|14.001|~              |  14|   0
219 |    773.82|   100|2009A&A...493..959B|B              |Cl* NGC 5139 SAW V163              |RR*|13 25 49.4691547255 -47 20 21.723419056|14.978|14.715|14.497|14.256|14.038|~              |  16|   0
220 |    505.24|    90|2007ApJ...661L.155P|S              |2MASS J13270118-4720409            |RG*|13 27 01.1835608961 -47 20 40.969426980|16.016|13.895|12.451|11.389|10.557|~              |  13|   0
221 |    505.24|    99|2009A&A...493..959B|B              |2MASS J13270118-4720409            |RG*|13 27 01.1835608961 -47 20 40.969426980|16.016|13.895|12.451|11.389|10.557|~              |  13|   0
222 |    505.24|   100|2000A&A...360..472V|B              |2MASS J13270118-4720409            |RG*|13 27 01.1835608961 -47 20 40.969426980|16.016|13.895|12.451|11.389|10.557|~              |  13|   0
